Unnamed: 0	document_name	url	date	format	type_doc	unique_id
134	Ambitiedocument prestatieafspraken Nissewaard 2023 en 2024	https://nissewaard.notubiz.nl/document/12191607/2#search=%22klimaatadaptatie%22	11-01-2023	document	Agendapunt	nissewaard_12191607
135	02.Kon. Ver. Stadswerk Ned. en Kon. Ver. Hoveniers en Groenvoorzieners; Landelijk verbod Gewasbeschermingsmiddelen openbare ruimte	https://nissewaard.notubiz.nl/document/9650307/1#search=%22klimaatadaptatie%22	27-01-2021	document	Agendapunt	nissewaard_9650307
136	26.Memo bewustwordingscampagne en samenwerkingsaanpak; Wij.Doen.Groen	https://nissewaard.notubiz.nl/document/9650351/1#search=%22klimaatadaptatie%22	27-01-2021	document	Agendapunt	nissewaard_9650351
137	Snelle actielijst OPENBAAR commissie Bestuur d.d. 12 februari 2019pdf	https://nissewaard.notubiz.nl/document/7339381/1#search=%22klimaatadaptatie%22	15-02-2019	document	Agendapunt	nissewaard_7339381
138	Concept zienswijze Strategische agenda MRDH; Brief EBZ reactie strategische agenda MRDH	https://nissewaard.notubiz.nl/document/7515194/1#search=%22klimaatadaptatie%22	12-04-2019	document	Agendapunt	nissewaard_7515194
139	28.Regionale Woonvisie regio Rotterdam 2021-2040; Aanbiedingsbrief	https://nissewaard.notubiz.nl/document/10731053/1#search=%22klimaatadaptatie%22	10-11-2021	document	Agendapunt	nissewaard_10731053
140	Memo Uitvoering motie BIJ de BuZz	https://nissewaard.notubiz.nl/document/12054131/1#search=%22klimaatadaptatie%22	23-11-2022	document	Agendapunt	nissewaard_12054131
141	2019.01.15 besluitenlijst commissie Bestuur	https://nissewaard.notubiz.nl/document/7292938/1#search=%22klimaatadaptatie%22	01-02-2019	document	Agendapunt	nissewaard_7292938
142	Bijlage agandapunt 09 IBP: Overzicht resultaten en mijlpalen IBP	https://nissewaard.notubiz.nl/document/7650109/3#search=%22klimaatadaptatie%22	28-05-2019	document	Agendapunt	nissewaard_7650109
143	Klimaatadaptatiestrategie Voorne-Putten	https://nissewaard.notubiz.nl/document/6683732/2#search=%22klimaatadaptatie%22	17-07-2018	document	Agendapunt	nissewaard_6683732
144	Bijlage 3 - Brief EBZ reactie strategische agenda MRDH	https://nissewaard.notubiz.nl/document/7494073/1#search=%22klimaatadaptatie%22	09-04-2019	document	Agendapunt	nissewaard_7494073
